id,route,page,area,widget,component,elementType,canonicalGroup,clusterId,label,accessibleName,ariaLabel,placeholder,href,action,eventHandlers,states,sourceFile,sourceLine,staticFound,runtimeFound,selector,role,visible,disabled,hasAccessibleName,hasStableTestId,needsAriaLabel,needsAnalyticsEvent,risk,matchStatus,probableDuplicate,potentiallyDead,unstableSelector,priorityScore,priorityLevel,priorityReasons,notes
ui.shared.textinput.8.input,/unknown,Index,main,TextInput,TextInput,input,input,cluster.input-8-main,8,8,,8,,,,default|idle,frontend-gravity/components/CreatePackageModal/index.tsx,465,true,false,,,,false,true,false,false,false,low,static-only,false,false,false,20,low,unknown route attribution|runtime crawl incomplete,
ui.shared.textinput.0.input,/unknown,Index,main,TextInput,TextInput,input,input,cluster.input-0-main,0,0,,0,,,,default|idle,frontend-gravity/components/CreatePackageModal/index.tsx,493,true,false,,,,false,true,false,false,false,low,static-only,false,false,false,20,low,unknown route attribution|runtime crawl incomplete,
ui.shared.textinput.16800.input,/unknown,Index,main,TextInput,TextInput,input,input,cluster.input-16800-main,16800,16800,,16800,,,,default|idle,frontend-gravity/components/CreatePackageModal/index.tsx,502,true,false,,,,false,true,false,false,false,low,static-only,false,false,false,20,low,unknown route attribution|runtime crawl incomplete,
ui.shared.text.авторасчет-lessonsforformula-x-lessonpriceforformula-discountforformula-autocalc.button,/unknown,Index,main,Text,Text,button,button,cluster.button-авторасчет-lessonsforformula-x-lessonpriceforformula-discountforformula-autocalculatedtotal-main,`Авторасчет: ${lessonsForFormula} x ${lessonPriceForFormula} - ${discountForFormula} = ${autoCalculatedTotal} ₽`,`Авторасчет: ${lessonsForFormula} x ${lessonPriceForFormula} - ${discountForFormula} = ${autoCalculatedTotal} ₽`,,,,,,default|idle,frontend-gravity/components/CreatePackageModal/index.tsx,519,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.button.вернуть-авторасчет.button,/unknown,Index,main,Button,Button,button,button,cluster.button-вернуть-авторасчет-main,Вернуть авторасчет,Вернуть авторасчет,,,,() => setManualTotal(false),onClick,disabled|idle,frontend-gravity/components/CreatePackageModal/index.tsx,523,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.textarea.примечание-к-пакету.input,/unknown,Index,main,TextArea,TextArea,input,input,cluster.input-примечание-к-пакету-main,Примечание к пакету…,Примечание к пакету…,,Примечание к пакету…,,,,default|idle,frontend-gravity/components/CreatePackageModal/index.tsx,547,true,false,,,,false,true,false,false,false,low,static-only,false,false,false,20,low,unknown route attribution|runtime crawl incomplete,
ui.shared.alert.ошибка-при-сохранении-пакета.button,/unknown,Index,main,Alert,Alert,button,button,cluster.button-ошибка-при-сохранении-пакета-main,Ошибка при сохранении пакета,Ошибка при сохранении пакета,,,,,,default|idle,frontend-gravity/components/CreatePackageModal/index.tsx,558,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.text.item-0.button,/unknown,Index,main,Text,Text,button,button,cluster.button-main,,,,,,,,default|idle,frontend-gravity/components/CreatePaymentModal/index.tsx,470,true,false,,,,false,false,false,true,true,high,static-only,true,true,false,138,high,high a11y risk|missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|probable duplicate|runtime crawl incomplete,
ui.shared.select.studentplaceholder.input,/unknown,Index,main,Select,Select,input,select,cluster.select-studentplaceholder-main,studentPlaceholder,studentPlaceholder,,studentPlaceholder,,,,disabled|idle,frontend-gravity/components/CreatePaymentModal/index.tsx,479,true,false,,,,false,true,false,false,false,low,static-only,false,false,false,20,low,unknown route attribution|runtime crawl incomplete,
ui.shared.text.загружаем-активных-учеников.button,/unknown,Index,main,Text,Text,button,button,cluster.button-загружаем-активных-учеников-main,Загружаем активных учеников...,Загружаем активных учеников...,,,,,,default|idle,frontend-gravity/components/CreatePaymentModal/index.tsx,498,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.text.не-удалось-загрузить-список-активных-учеников.button,/unknown,Index,main,Text,Text,button,button,cluster.button-не-удалось-загрузить-список-активных-учеников-main,Не удалось загрузить список активных учеников.,Не удалось загрузить список активных учеников.,,,,,,default|idle,frontend-gravity/components/CreatePaymentModal/index.tsx,504,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.button.обновить.button,/unknown,Index,main,Button,Button,button,button,cluster.button-обновить-main,Обновить,Обновить,,,,() => { void refetchStudents(); },onClick,disabled|idle,frontend-gravity/components/CreatePaymentModal/index.tsx,507,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.text.нет-активных-учеников-для-выбора.button,/unknown,Index,main,Text,Text,button,button,cluster.button-нет-активных-учеников-для-выбора-main,Нет активных учеников для выбора.,Нет активных учеников для выбора.,,,,,,default|idle,frontend-gravity/components/CreatePaymentModal/index.tsx,518,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.textinput.4200.input,/unknown,Index,main,TextInput,TextInput,input,input,cluster.input-4200-main,4200,4200,,4200,,,,default|idle,frontend-gravity/components/CreatePaymentModal/index.tsx,528,true,false,,,,false,true,false,false,false,low,static-only,false,false,false,20,low,unknown route attribution|runtime crawl incomplete,
ui.shared.select.item-7.input,/unknown,Index,main,Select,Select,input,select,cluster.select-main,,,,,,,,default|idle,frontend-gravity/components/CreatePaymentModal/index.tsx,547,true,false,,,,false,false,false,false,false,medium,static-only,true,false,false,58,medium,medium a11y risk|unknown route attribution|probable duplicate|runtime crawl incomplete,
ui.shared.select.selectedstudentvalue-no-student-сначала-выберите-ученика-lessonsloading-загружае.input,/unknown,Index,main,Select,Select,input,select,cluster.select-selectedstudentvalue-no-student-сначала-выберите-ученика-lessonsloading-загружаем-занятия-completedlessonoptions-,"selectedStudentValue === ""__no-student__""                                         ? ""Сначала выберите ученика""                                         : lessonsLoading                                           ? ""Загружаем занятия...""                                           : completedLessonOptions.length > 0                                             ? ""Выберите проведенное занятие""                                             : ""Нет свободных проведенных занятий""","selectedStudentValue === ""__no-student__""                                         ? ""Сначала выберите ученика""                                         : lessonsLoading                                           ? ""Загружаем занятия...""                                           : completedLessonOptions.length > 0                                             ? ""Выберите проведенное занятие""                                             : ""Нет свободных проведенных занятий""",,"selectedStudentValue === ""__no-student__""                                         ? ""Сначала выберите ученика""                                         : lessonsLoading                                           ? ""Загружаем занятия...""                                           : completedLessonOptions.length > 0                                             ? ""Выберите проведенное занятие""                                             : ""Нет свободных проведенных занятий""",,,,disabled|idle,frontend-gravity/components/CreatePaymentModal/index.tsx,562,true,false,,,,false,true,false,false,false,low,static-only,false,false,false,20,low,unknown route attribution|runtime crawl incomplete,
ui.shared.text.занятия-уже-связанные-с-оплатами-в-список-не-попадают.button,/unknown,Index,main,Text,Text,button,button,cluster.button-занятия-уже-связанные-с-оплатами-в-список-не-попадают-main,"Занятия, уже связанные с оплатами, в список не попадают.","Занятия, уже связанные с оплатами, в список не попадают.",,,,,,default|idle,frontend-gravity/components/CreatePaymentModal/index.tsx,585,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.textarea.за-какие-занятия-пакет-и-т-д.input,/unknown,Index,main,TextArea,TextArea,input,input,cluster.input-за-какие-занятия-пакет-и-т-д-main,"За какие занятия, пакет и т.д.","За какие занятия, пакет и т.д.",,"За какие занятия, пакет и т.д.",,,,default|idle,frontend-gravity/components/CreatePaymentModal/index.tsx,592,true,false,,,,false,true,false,false,false,low,static-only,false,false,false,20,low,unknown route attribution|runtime crawl incomplete,
ui.shared.text.errortext.button,/unknown,Index,main,Text,Text,button,button,cluster.button-errortext-main,errorText,errorText,,,,,,default|idle,frontend-gravity/components/CreatePaymentModal/index.tsx,604,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.textinput.иванов-пётр-сергеевич.input,/unknown,Index,main,TextInput,TextInput,input,input,cluster.input-иванов-пётр-сергеевич-main,Иванов Пётр Сергеевич,Иванов Пётр Сергеевич,,Иванов Пётр Сергеевич,,,,default|idle,frontend-gravity/components/CreateStudentModal/index.tsx,309,true,false,,,,false,true,false,false,false,low,static-only,false,false,false,20,low,unknown route attribution|runtime crawl incomplete,
ui.shared.textinput.11.input,/unknown,Index,main,TextInput,TextInput,input,input,cluster.input-11-main,11,11,,11,,,,default|idle,frontend-gravity/components/CreateStudentModal/index.tsx,320,true,false,,,,false,true,false,false,false,low,static-only,false,false,false,20,low,unknown route attribution|runtime crawl incomplete,
ui.shared.textinput.15.input,/unknown,Index,main,TextInput,TextInput,input,input,cluster.input-15-main,15,15,,15,,,,default|idle,frontend-gravity/components/CreateStudentModal/index.tsx,328,true,false,,,,false,true,false,false,false,low,static-only,false,false,false,20,low,unknown route attribution|runtime crawl incomplete,
ui.shared.textinput.введите-или-выберите-предмет.input,/unknown,Index,main,TextInput,TextInput,input,input,cluster.input-введите-или-выберите-предмет-main,Введите или выберите предмет,Введите или выберите предмет,,Введите или выберите предмет,,,,default|idle,frontend-gravity/components/CreateStudentModal/index.tsx,340,true,false,,,,false,true,false,false,false,low,static-only,false,false,false,20,low,unknown route attribution|runtime crawl incomplete,
ui.shared.lp2field.s.button,/unknown,Index,main,Lp2Field,button,button,button,cluster.button-s-main,s,s,,,,,,default|idle,frontend-gravity/components/CreateStudentModal/index.tsx,355,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.textinput.student-email-com.input,/unknown,Index,main,TextInput,TextInput,input,input,cluster.input-student-email-com-main,student@email.com,student@email.com,,student@email.com,,,,default|idle,frontend-gravity/components/CreateStudentModal/index.tsx,379,true,false,,,,false,true,false,false,false,low,static-only,false,false,false,20,low,unknown route attribution|runtime crawl incomplete,
ui.shared.text.invitestatustext.button,/unknown,Index,main,Text,Text,button,button,cluster.button-invitestatustext-main,inviteStatusText,inviteStatusText,,,,,,default|idle,frontend-gravity/components/CreateStudentModal/index.tsx,392,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.tooltip.item-7.button,/unknown,Index,main,Tooltip,Tooltip,button,button,cluster.button-main,,,,,,,,default|idle,frontend-gravity/components/CreateStudentModal/index.tsx,395,true,false,,,,false,false,false,true,true,high,static-only,true,true,false,138,high,high a11y risk|missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|probable duplicate|runtime crawl incomplete,
ui.shared.text.invitetogglelabel.button,/unknown,Index,main,Text,Text,button,button,cluster.button-invitetogglelabel-main,inviteToggleLabel,inviteToggleLabel,,,,,,default|idle,frontend-gravity/components/CreateStudentModal/index.tsx,409,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.textinput.иванова-мария-петровна.input,/unknown,Index,main,TextInput,TextInput,input,input,cluster.input-иванова-мария-петровна-main,Иванова Мария Петровна,Иванова Мария Петровна,,Иванова Мария Петровна,,,,default|idle,frontend-gravity/components/CreateStudentModal/index.tsx,425,true,false,,,,false,true,false,false,false,low,static-only,false,false,false,20,low,unknown route attribution|runtime crawl incomplete,
ui.shared.textinput.parent-email-com.input,/unknown,Index,main,TextInput,TextInput,input,input,cluster.input-parent-email-com-main,parent@email.com,parent@email.com,,parent@email.com,,,,default|idle,frontend-gravity/components/CreateStudentModal/index.tsx,441,true,false,,,,false,true,false,false,false,low,static-only,false,false,false,20,low,unknown route attribution|runtime crawl incomplete,
ui.shared.textarea.любые-заметки.input,/unknown,Index,main,TextArea,TextArea,input,input,cluster.input-любые-заметки-main,Любые заметки...,Любые заметки...,,Любые заметки...,,,,default|idle,frontend-gravity/components/CreateStudentModal/index.tsx,463,true,false,,,,false,true,false,false,false,low,static-only,false,false,false,20,low,unknown route attribution|runtime crawl incomplete,
ui.shared.text.formerror.button,/unknown,Index,main,Text,Text,button,button,cluster.button-formerror-main,formError,formError,,,,,,default|idle,frontend-gravity/components/CreateStudentModal/index.tsx,475,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.unknown.item-icon-icon-classname-icon-18-shrink-0-mr-2-item-danger-fill-pink-1-dark-fill.button,/unknown,Index,main,unknown,button,button,button,cluster.button-item-icon-icon-classname-icon-18-shrink-0-mr-2-item-danger-fill-pink-1-dark-fill-white-name-item-icon-item-label-,"item.icon && ( <Icon className={`icon-18 shrink-0 mr-2 ${ item.danger ? ""fill-pink-1"" : ""dark:fill-white"" }`} name={item.icon} /> ) item.label","item.icon && ( <Icon className={`icon-18 shrink-0 mr-2 ${ item.danger ? ""fill-pink-1"" : ""dark:fill-white"" }`} name={item.icon} /> ) item.label",,,,(e) => {                                 e.stopPropagation();                                 item.onClick();                                 setOpen(false);                             },onClick,default|idle,frontend-gravity/components/DropdownMenu/index.tsx,47,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.link.buttontext.link,/unknown,Index,main,Link,Link,link,link,cluster.link-buttontext-buttonurl-main,buttonText,buttonText,,,buttonUrl,,,default|idle,frontend-gravity/components/Empty/index.tsx,48,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.unknown.buttontext.button,/unknown,Index,main,unknown,button,button,button,cluster.button-buttontext-main,buttonText,buttonText,,,,onClick,onClick,default|idle,frontend-gravity/components/Empty/index.tsx,53,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.unknown.обновить-страницу.button,/unknown,Index,main,unknown,button,button,button,cluster.button-обновить-страницу-main,Обновить страницу,Обновить страницу,,,,() => {                             this.setState({ hasError: false });                             window.location.reload();                         },onClick,default|idle,frontend-gravity/components/ErrorBoundary/index.tsx,44,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.unknown.placeholder.input,/unknown,Index,main,unknown,textarea,input,input,cluster.input-placeholder-main,placeholder,placeholder,,placeholder,,onChange,onChange,default|idle,frontend-gravity/components/Field/index.tsx,50,true,false,,,,false,true,false,false,false,low,static-only,true,false,false,28,low,unknown route attribution|probable duplicate|runtime crawl incomplete,
ui.shared.unknown.placeholder.input,/unknown,Index,main,unknown,input,input,input,cluster.input-placeholder-main,placeholder,placeholder,,placeholder,,onChange,onChange,default|idle,frontend-gravity/components/Field/index.tsx,68,true,false,,,,false,true,false,false,false,low,static-only,true,false,false,28,low,unknown route attribution|probable duplicate|runtime crawl incomplete,
ui.shared.button.светлая-тема.button,/unknown,Index,main,Button,Button,button,button,cluster.button-светлая-тема-main,Светлая тема,Светлая тема,,,,"() => setTheme(""light"")",onClick,default|idle,frontend-gravity/components/Footer/ToggleTheme/index.tsx,13,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.button.тёмная-тема.button,/unknown,Index,main,Button,Button,button,button,cluster.button-тёмная-тема-main,Тёмная тема,Тёмная тема,,,,"() => setTheme(""dark"")",onClick,default|idle,frontend-gravity/components/Footer/ToggleTheme/index.tsx,21,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.link.link-title.link,/unknown,Index,main,Link,Link,link,link,cluster.link-link-title-link-url-main,link.title,link.title,,,link.url,,,default|idle,frontend-gravity/components/Footer/index.tsx,23,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.link.repeto.link,/unknown,Index,main,Link,Link,link,link,cluster.link-repeto-dashboard-main,Repeto,Repeto,Repeto,,/dashboard,,,default|idle,frontend-gravity/components/GravityLayout/index.tsx,907,true,false,,,,false,true,false,false,true,low,static-only,true,true,false,88,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|probable duplicate|runtime crawl incomplete,
ui.shared.provider.s-name-s-subject.button,/unknown,Index,main,Provider,button,button,button,cluster.button-s-name-s-subject-main,s.name s.subject,s.name s.subject,,,,"() => {                                                                 router.push(`/students/${s.id}`);                                                                 setSearchQuery("""");                                                                 setTopHeaderSearchFocused(false);                                                             }",onClick,default|idle,frontend-gravity/components/GravityLayout/index.tsx,952,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
ui.shared.link.unreadcount-0-span-style-position-absolute-top-2-right-2-width-8-height-8-border.link,/unknown,Index,main,Link,Link,link,link,cluster.link-unreadcount-0-span-style-position-absolute-top-2-right-2-width-8-height-8-borderradius-50-background-var-g-color-te,"unreadCount > 0 && ( <span style={{ position: ""absolute"", top: 2, right: 2, width: 8, height: 8, borderRadius: ""50%"", background: ""var(--g-color-text-danger)"", }} /> )",Уведомления,Уведомления,,/notifications,,,default|idle,frontend-gravity/components/GravityLayout/index.tsx,987,true,false,,,,false,true,false,false,true,low,static-only,false,true,false,80,high,missing stable testid|missing analytics event mapping|unknown route attribution|runtime match missing|runtime crawl incomplete,
